発売日,クロスレビュー(評価),容量(bit),ジャンル,メーカー,タイトル,価格,ジョブカテゴリ,カウント,ハード・メモリ,👥クリエイターズ👨‍💼👨‍💻🎨,👨‍💼ディレクター,👨‍💻プログラマー,🎨デザイナー/美術,🎵音楽,📝シナリオ,💼プロデューサー,
1991-12-20,-,6,SLG,光栄,信長の野望武将風雲録,"￥11,800","￥12,000代",0,MD,,,,,菅野よう子,,シブサワ・コウ,
1991-12-20,-,6,RAC,バリエ,中島悟監修F-1GRANDPRIX,"￥7,800","￥8,000代",0,MD,,,,,,,,
1991-12-26,-,6,SLG,光栄,三國志II,"￥14,800","￥15,000代",0,MD,,,,,向谷実,,シブサワ・コウ,
1991-12-27,-,3,ACT,セガ,ゴールデンアックスII,"￥6,000","￥6,000代",0,MD,,,TAKUBON|K.KOBA,藤井一馬|川口博之|REW|尾崎豊中|SANT,幡谷尚史,,,
1991-12-27,-,6,ACT,テレネット,夢幻戦士ヴァリス,"￥8,400","￥8,500代",0,MD,,林浩樹(グラフィック)|小川史生(音楽),秋篠雅弘,ウルフ・チーム|林浩樹,小川史生,林浩樹|三橋幸雄,林浩樹,
1992-01-14,-,6,SHT,サンソフト,スーパーファンタジーゾーン,"￥6,800","￥7,000代",0,MD,,,KAWA-CHAN|KEROYON,AKIRA|ひろせまさのり|ほそえかずひと,小高直樹|瀬谷辰宇|原伸幸,,,
1992-01-14,-,3,TAB,ナムコ,ちびまる子ちゃんわくわくショッピング,"￥6,000","￥6,000代",0,MD,,,,,,,,
1992-01-24,-,6,SPT,セガ,ジョー・モンタナIIスポーツトークフットボール,"￥6,800","￥7,000代",0,MD,,,,,,,,
1992-01-31,-,3,ACT,セガ,JuJu伝説,"￥6,000","￥6,000代",0,MD,,,佐久間明|西澤孝|青木司,北原春樹|かきうちひろ|藤咲淳一|松原順,あおきゆうさく|北原幸憩,,,
1992-01-31,-,2,SPT,シムス,テクモワールドカップ'92,"￥6,200","￥6,000代",0,MD,,,,,,,,
1992-01-31,-,3,ACT,カネコ,ワニワニWorld,"￥6,600","￥6,500代",0,MD,,,,,,,,
1992-02-07,-,6,RPG,メサイヤ,ソーサルキングダム,"￥8,800","￥9,000代",0,MD,,,,,,,,
1992-02-14,-,3,ACT,テレネット,SDヴァリス,"￥6,800","￥7,000代",0,MD,,,,,,,,
1992-02-14,-,6,RPG,テレネット,港のトレイジア,"￥8,900","￥9,000代",0,MD,,,,,,,,
1992-02-28,-,6,ACT,データイースト,クルードバスター,"￥7,800","￥8,000代",0,MD,,,井上隆明|秋山宗一,大谷明|皆川一巳|長尾園美|海宝吉成|栗原映子|大江真徳|野田伸二|北原智江|藤原仁美|社本千佳|榎本和美,原あづさ|吉田博昭|木内達也,,堀田巌,
1992-02-28,-,3,RAC,テンゲン,ロードブラスターズ,"￥6,800","￥7,000代",0,MD,,,ボニー・スミスソン|ロバート・ウェザビー,,ブラッド・フラー(英語版),,,
1992-03-06,-,3,SHT,ビック東海,バトルマニア,"￥6,800","￥7,000代",0,MD,,"TAKAYAN THE BARBARIAN","PROPELLER WADO|SABOTEN CUCTUS|TAKAYAN",DORO-P|PORTEN,濱田やすゆき,,,
1992-03-13,-,6,ACT,セガ,トージャム＆アール,"￥6,800","￥7,000代",0,MD,,,,,,,,
1992-03-13,-,6,SHT,ホット・ビィ,鋼鉄帝国,"￥7,800","￥8,000代",0,MD,,N.YAMAGUCHI|佐武義訓,,西健介|初谷諭,溝口功|窪寺義明|岩垂徳行,,朝長彰教,
1992-03-20,-,0,ETC,セガ,バックアップRAMカートリッジ,"￥6,300","￥6,500代",0,MD,,,,,,,,
1992-03-20,-,8,SLG,セガ,シャイニング・フォース神々の遺産,"￥8,700","￥8,500代",24,MD,,田口泰宏|折茂賢司,田口泰宏|田川佳紀|内藤寛|小寺春樹,高橋宏之|吉田英博|玉木美孝,吉村政彦,和智正喜|玉木美孝|高橋宏之,高橋宏之,
1992-03-27,-,1,TAB,セガ,アートアライブ,"￥3,800","￥4,000代",0,MD,,,,,,,,
1992-03-27,-,3,SPT,ヒューマン,サンダープロレスリング列伝,"￥7,400","￥7,500代",0,MD,,,いといまさし|Y.KATSUMATA,"ZIGGY SANO|きたむらただあき|小杉和則|江南直緒|H.SANO|畑朗宏|小滝佳治",さいとうたけし,,,
1992-03-27,-,6,ACT,ビクター音産,シャドー･オブ･ザ･ビースト魔性の掟,"￥8,800","￥9,000代",0,MD,,,,,,,,
1992-03-27,-,3,ACT,ＭＣＷ,ストームロード,"￥6,800","￥7,000代",0,MD,,,,,,,,
1992-03-27,-,3,RAC,セガ,ターボアウトラン,"￥6,000","￥6,000代",0,MD,,浜垣博志,,"三船敏[注釈 1]","川口博史|高木保浩[注釈 2]",,,
1992-03-27,-,6,ACT,テンゲン,ピットファイター,"￥7,800","￥8,000代",0,MD,,ゲイリー・スターク|マーク・ステファン・ピース,ゲイリー・スターク|ポール・クィン,ゲイリー・スターク|マーク・ステファン・ピース|ニコラス・スターン,ジョン・ポール,,ジェリー・モモダ,
1992-04-10,-,3,SLG,セガ,A列車で行こうMD,"￥6,800","￥7,000代",0,MD,,,,,,,,
1992-04-24,-,6,ACT,ゲームアーツ,アリシアドラグーン,"￥7,800","￥8,000代",0,MD,,,本間直純|原田修,上坂哲|幡池裕行|上村眞理子,笠谷文人|青島信幸|石母田守|園田容子|さとうまりこ,須永有三|神田善美,,
1992-04-24,-,3,TAB,ホット・ビィ,バッドオーメン,"￥6,800","￥7,000代",0,MD,,,,,,,,
1992-04-24,-,3,ACT,セガ,まじかる☆タルるートくん,"￥3,880","￥4,000代",9,MD,,山内重保,,大倉雅彦,横山菁児,江川達也,,
1992-04-29,-,6,SLG,光栄,大航海時代,"￥11,800","￥12,000代",0,MD,,,,,,,,
1992-04-30,30,3,ACT,ＭＣＷ,スライムワールド,"￥6,800","￥7,000代",0,MD,,,,,,,,
1992-05-15,-,6,RAC,バリエ,中島悟監修F1HEROMD,"￥7,800","￥8,000代",0,MD,,,,,,,,
1992-05-28,-,6,SLG,マイクロネット,シーザーの野望II,"￥8,800","￥9,000代",0,MD,,,,,,,,
1992-05-29,-,6,ACT,セガ,カメレオンキッド,"￥6,800","￥7,000代",0,MD,,,,,,,,
1992-06-12,-,3,SPT,テレネット,グランドスラム,"￥6,800","￥7,000代",0,MD,,,,,,,,
1992-06-19,-,6,SPT,ソフトビジョン,TOPPROGOLF,"￥8,500","￥8,500代",0,MD,,,,,,,,
1992-06-19,30,3,SPT,ＣＲＩ,スピードボール2,"￥6,800","￥7,000代",0,MD,,,,,,,,
1992-06-25,-,6,SLG,光栄,ロイヤルブラッド,"￥9,800","￥10,000代",0,MD,,,,,伊藤ヨシユキ|新田真澄,,シブサワ・コウ,
1992-06-26,-,3,ACT,テンゲン,ペーパーボーイ,"￥6,800","￥7,000代",0,MD,,,ジョン・サルウィッツ,デイヴ・ラルストン,ハル・キャノン|アール・ヴィッカーズ,,,
1992-06-26,-,6,RPG,セガ,闘技王キングコロッサス,"￥5,800","￥6,000代",0,MD,,,,,,,,
1992-07-10,-,3,SPT,セガ,デビッド・ロビンソンバスケットボール,"￥4,800","￥5,000代",0,MD,,,,,,,,
1992-07-10,-,3,SPT,セガ,炎の闘球児ドッジ弾平,"￥3,800","￥4,000代",0,MD,,,,はしもとかつみ|郷敏治,勝又隆一,こしたてつひろ,,
1992-07-17,-,6,RAC,セガ,アイルトン・セナスーパーモナコGPII,"￥7,800","￥8,000代",11,MD,,DOHNATTENNO,浜野隆弘|若山雅弘,KAKI|小玉理恵子|津川一吉,上保徳彦|小黒晴代,,SHIMACHAN,
1992-07-17,-,6,SHT,メサイヤ,グレイランサー,"￥8,300","￥8,500代",0,MD,,,,,,,,
1992-07-24,-,3,SPT,セガ,オリンピックゴールド,"￥4,800","￥5,000代",0,MD,,,,,,,,
1992-07-24,-,6,SHT,テクノソフト,サンダーフォースIV,"￥8,800","￥9,000代",5,MD,,,,,,,,
1992-07-24,-,6,SLG,ＣＲＩ,ダイナブラザーズ,"￥8,800","￥9,000代",0,MD,,,,,,,,
1992-07-24,-,6,SHT,ＷＡＳ,ツインクルテール,"￥7,800","￥8,000代",0,MD,,,,,,,,
1992-08-04,-,6,ACT,ナムコ,スプラッターハウスPART2,"￥5,800","￥6,000代",0,MD,,"100 TARO",おおほりはるお,"A CHAN|GYOEE〜! MIYACHAN|ながやまたいじ",金田栄子,,"PAPAYA PAYAPAYA",
1992-08-07,-,3,TAB,セガ,ひょっこりひょうたん島大統領をめざせ,"￥4,800","￥5,000代",0,MD,,,,,,,,
1992-08-07,-,6,SLG,セガ,修羅の門,"￥6,000","￥6,000代",0,MD,,,,,,,,
1992-08-07,-,3,SPT,PALSOFT,熱血高校ドッジボール部サッカー編MD,"￥8,800","￥9,000代",0,MD,,,,,,,,
1992-09-24,-,6,SLG,光栄,提督の決断,"￥14,800","￥15,000代",0,MD,,,,,宮川泰,シブサワ・コウ,シブサワ・コウ,
1992-09-26,-,3,SLG,ホット・ビィ,キングサーモン,"￥6,800","￥7,000代",0,MD,,,,,,,,
1992-10-16,-,6,ACT,データイースト,チェルノブ,"￥7,800","￥8,000代",0,MD,,,井上隆明|秋山宗一|HAGA,"野老雅典|J.S|MIX MAN|RITSU.T",原あづさ|吉田博昭|木内達也|TENNO,,,
1992-10-16,-,6,ACT,セガ,チキチキボーイズ,"￥6,000","￥6,000代",0,MD,,船水紀孝|岡本吉起,"BLBON|MEIJIN|SAIKOU YUKI","Bully Duck|新谷さゆり|中山郁夫|たなべまゆみ",高岡宏光,,,
1992-10-23,-,6,SLG,メサイヤ,ヴィクセン357,"￥8,800","￥9,000代",0,MD,,,,,,,,
1992-10-23,-,3,RAC,タイトー,スーパーH.Q.,"￥6,800","￥7,000代",0,MD,,,,,,,,
1992-10-23,-,3,ADV,マーバ,機動警察パトレイバー98式起動せよ!,"￥7,800","￥8,000代",0,MD,,,,,,,,
1992-10-30,-,6,SHT,セガ,クライング亜生命戦争,"￥6,800","￥7,000代",0,MD,,,,,,,,
1992-10-30,-,3,SPT,セガ,ホリフィールドボクシング,"￥7,800","￥8,000代",0,MD,,,,,,,,
1992-10-30,33,9,RPG,セガ,ランドストーカー皇帝の財宝,"￥8,700","￥8,500代",15,MD,,折茂賢司|内藤寛,内藤寛,玉木美孝,武内基朗,西垣伸哉,,
1992-11-01,-,6,SLG,光栄,エアーマネジメント大空に賭ける,"￥11,800","￥12,000代",0,MD,,,,,,,,
1992-11-08,-,8,SLG,光栄,三國志III,"￥14,800","￥15,000代",0,MD,,,,,向谷実,,シブサワ・コウ,
1992-11-20,-,3,SPT,ＥＡＶ,プロフットボール,"￥6,800","￥7,000代",0,MD,,,,,,,,
1992-11-20,-,3,SPT,ＥＡＶ,プロホッケー,"￥6,800","￥7,000代",0,MD,,,,,,,,
1992-11-20,-,6,PUZ,サンソフト,レミングス,"￥7,800","￥8,000代",0,MD,,,デイブ・ジョーンズ(英語版),ゲイリー・ティモンズ|スコット・ジョンストン,ブライアン・ジョンストン|ティム・ライト(英語版),,,
1992-11-20,-,6,RAC,ＥＡＶ,ロードラッシュ,"￥7,800","￥8,000代",0,MD,,,,,,,,
1992-11-21,30,6,ACT,セガ,ソニック・ザ・ヘッジホッグ2,"￥6,800","￥7,000代",19,MD,,吉井正晴(メガドライブ),山本正伸(メガドライブ)|中裕司(メガドライブ)|TOSHIYAN(マスターシステム|ゲームギア),安原広和(メガドライブ)|山口恭史(メガドライブ)|遠藤智三(マスターシステム|ゲームギア),中村正人(メガドライブ)|幡谷尚史(マスターシステム|ゲームギア)|尾形雅史(マスターシステム|ゲームギア)|澤田朋伯(マスターシステム|ゲームギア),,中山隼雄|中裕司(メガドライブ)|豊田信夫(メガドライブ),
1992-12-11,-,6,TAB,データイースト,サイドポケット,"￥7,800","￥8,000代",0,MD,,,,,,,,
1992-12-11,-,6,ACT,カネコ,パワーアスリート,"￥8,500","￥8,500代",0,MD,,,,,,,,
1992-12-11,-,3,SLG,テンゲン,ランパート,"￥6,800","￥7,000代",0,MD,,,ジョン・サルウィッツ,ジョン・サルウィッツ|デヴィッド・ラルストン,ブラッド・フラー|ドン・ディークナイテ,,リンダ・ベンツァー,
1992-12-11,-,6,RAC,バリエ,中島悟監修F-1スーパーライセンス,"￥9,000","￥9,000代",0,MD,,,,,,,,
1992-12-18,-,6,SPT,テンゲン,R.B.I.4.ベースボール,"￥7,800","￥8,000代",0,MD,,,,,,,,
1992-12-18,36,6,ACT,セガ,アイラブミッキー＆ドナルドふしぎなマジックボックス,"￥6,800","￥7,000代",0,MD,,,,,,,,
1992-12-18,-,6,TAB,Ｓ・Ｉ,パチンコクーニャン,"￥8,500","￥8,500代",0,MD,,,,,,,,
1992-12-18,-,3,PUZ,セガ,ぷよぷよ,"￥4,800","￥5,000代",52,MD,,,,,,,,
1992-12-22,-,6,ACT,コナミ,T.M.N.T.リターンオブザシュレッダー,"￥6,800","￥7,000代",0,MD,,大山秀樹,鈴木弦,"MORIYAMA 25",泉陸奥彦|東野美紀,,,
1992-12-25,-,6,ACT,セガ,タズマニア,"￥6,800","￥7,000代",0,MD,,,,,"J・エリック・シュミット | リチャード・ストーン | マーク・ワッターズ | ドン・デイヴィス |スティーブ・バースティン|ジョン・ギーヴン|カール・ジョンソン|ハーヴェイ・コーエン|ジェリー・グラント",ワーナー・ブラザース|ルーニー・テューンズ,アート・ウィテロ,
1992-12-26,-,6,SPT,ＥＡＶ,ドリームチームUSA,"￥7,800","￥8,000代",0,MD,,,,,,,,
1993-01-14,-,9,ACT,セガ,ベア・ナックルII死闘への鎮魂歌,"￥7,800","￥8,000代",10,MD,,,河野明敏,CADMIX|内村語|古代彩乃|市川幹人|古代彩乃|有賀ヒトシ|斉藤智晴,古代祐三|川島基宏,,,
1993-01-16,-,6,SLG,光栄,ヨーロッパ戦線,"￥12,800","￥13,000代",0,MD,,,,,大野雄二,,シブサワ・コウ,
1993-01-29,-,6,SPT,ＭＣＷ,ザ・キックボクシング,"￥8,500","￥8,500代",0,MD,,,,,,,,
1993-02-12,-,6,SHT,ＥＡＶ,F22インターセプター,"￥8,900","￥9,000代",0,MD,,,,,,,,
1993-02-19,-,6,ACT,セガ,バットマン・リターンズ,"￥6,800","￥7,000代",0,MD,,,,,ダニー・エルフマン,ボブ・ケイン,,
1993-02-19,-,6,ACT,ＥＡＶ,邪神ドラクソス,"￥8,900","￥9,000代",0,MD,,,,,,,,
1993-02-26,-,6,SHT,セガ,G-LOC,"￥6,800","￥7,000代",0,MD,,,,,,,,
1993-02-26,-,3,SPT,小学館プロ／ゲームアーツ,Jリーグチャンピオンサッカー,"￥6,800","￥7,000代",0,MD,,,,,,,,
1993-02-26,-,6,ACT,セガ,マジンサーガ,"￥6,800","￥7,000代",0,MD,,,,,,,,
1993-03-19,-,9,ACT,ナムコ,スプラッターハウスPART3,"￥6,800","￥7,000代",0,MD,,"Naga! Yama!",おおほりはるお,"下間正巳|Gyoee! Miyazaki|Daiya.Y",金田栄子,,"下間正巳|Papaya Payapaya",
1993-03-25,-,7,SLG,光栄,蒼き狼と白き牝鹿元朝秘史,"￥11,800","￥12,000代",0,MD,,,,,大島ミチル,,シブサワ・コウ,
1993-03-26,-,6,ACT,ＰＣＭ,GODS,"￥8,800","￥9,000代",0,MD,,,,,,,"DREAMS COME TRUE",
1993-03-26,-,6,RAC,シムス,OutRun2019,"￥8,800","￥9,000代",0,MD,,,,,,,,
1993-03-26,-,3,ACT,セガ,ドラえもん夢どろぼうと7人のゴザンス,"￥6,800","￥7,000代",0,MD,,石井達也,小野寺正,久礼深雪|林宏樹|高梨誠|渡辺明美|高橋章|斉藤智晴|延東史郎,島村孝一,,渡部雅人,
1993-03-26,-,3,ACT,セガ,バトルトード,"￥6,800","￥7,000代",0,MD,,,クリス・スタンパー|マーク・ベターリッジ,ティム・スタンパー(英語版)|クリス・スタンパー(英語版)|ケヴィン・ベイリス,デビッド・ワイズ,,ジョエル・ホッホバーグ,
1993-04-02,-,6,SPT,ＥＡＶ,NBAプロバスケットボールブルズVSレイカーズ,"￥8,900","￥9,000代",0,MD,,,,,,,,
1993-04-09,-,3,ACT,マーバ,ウルトラマン,"￥5,800","￥6,000代",0,MD,,,,,,"金城哲夫 ほか",,
1993-04-16,-,6,SPT,ＥＡＶ,PGAツアーゴルフII,"￥9,800","￥10,000代",0,MD,,,,,,,,
1993-04-23,-,6,SHT,ＥＡＶ,デザートストライク湾岸作戦,"￥8,900","￥9,000代",0,MD,,,,,,,,
1993-04-23,-,2,SPT,ナムコ,ボールジャックス,"￥6,000","￥6,000代",0,MD,,,,,,,,
1993-04-23,-,6,SLG,ＣＲＩ,メガロマニア,"￥8,800","￥9,000代",0,MD,,,,,,,,
1993-04-23,-,8,ACT,セガ,餓狼伝説宿命の戦い,"￥8,800","￥9,000代",9,MD,,,,,,,,
1993-04-29,-,3,ACT,ＥＡＶ,ゾウ!ゾウ!ゾウ!レスキュー大作戦,"￥8,900","￥9,000代",0,MD,,,,,,,,
1993-05-14,-,3,ACT,テンゲン,007・死闘,"￥6,800","￥7,000代",0,MD,,,,,".mw-parser-output .hlist dl|.mw-parser-output .hlist ol|.mw-parser-output .hlist ul{margin:0;padding:0}.mw-parser-output .hlist dd|.mw-parser-output .hlist dt|.mw-parser-output .hlist li{margin:0;display:inline-block;word-break:keep-all}.mw-parser-output .hlist.inline|.mw-parser-output .hlist.inline dl|.mw-parser-output .hlist.inline ol|.mw-parser-output .hlist.inline ul|.mw-parser-output .hlist dl dl|.mw-parser-output .hlist dl ol|.mw-parser-output .hlist dl ul|.mw-parser-output .hlist ol dl|.mw-parser-output .hlist ol ol|.mw-parser-output .hlist ol ul|.mw-parser-output .hlist ul dl|.mw-parser-output .hlist ul ol|.mw-parser-output .hlist ul ul{display:inline}.mw-parser-output .hlist .mw-empty-li{display:none}.mw-parser-output .hlist dt::after{content:"": ""}.mw-parser-output .hlist dd:after|.mw-parser-output .hlist li:after{content:"" ·\a0 "";font-weight:bold}.mw-parser-output .hlist-pipe dd:after|.mw-parser-output .hlist-pipe li:after{content:"" |\a0 "";font-weight:normal}.mw-parser-output .hlist-hyphen dd:after|.mw-parser-output .hlist-hyphen li:after{content:"" -\a0 "";font-weight:normal}.mw-parser-output .hlist-comma dd:after|.mw-parser-output .hlist-comma li:after{content:""|"";font-weight:normal}.mw-parser-output .hlist-slash dd:after|.mw-parser-output .hlist-slash li:after{content:"" /\a0 "";font-weight:normal}.mw-parser-output .hlist dd:last-child:after|.mw-parser-output .hlist dt:last-child:after|.mw-parser-output .hlist li:last-child:after{content:none}.mw-parser-output .hlist dd dd:first-child:before|.mw-parser-output .hlist dd dt:first-child:before|.mw-parser-output .hlist dd li:first-child:before|.mw-parser-output .hlist dt dd:first-child:before|.mw-parser-output .hlist dt dt:first-child:before|.mw-parser-output .hlist dt li:first-child:before|.mw-parser-output .hlist li dd:first-child:before|.mw-parser-output .hlist li dt:first-child:before|.mw-parser-output .hlist li li:first-child:before{content:""("";font-weight:normal}.mw-parser-output .hlist dd dd:last-child:after|.mw-parser-output .hlist dd dt:last-child:after|.mw-parser-output .hlist dd li:last-child:after|.mw-parser-output .hlist dt dd:last-child:after|.mw-parser-output .hlist dt dt:last-child:after|.mw-parser-output .hlist dt li:last-child:after|.mw-parser-output .hlist li dd:last-child:after|.mw-parser-output .hlist li dt:last-child:after|.mw-parser-output .hlist li li:last-child:after{content:"")\a0 "";font-weight:normal}.mw-parser-output .hlist ol{counter-reset:listitem}.mw-parser-output .hlist ol>li{counter-increment:listitem}.mw-parser-output .hlist ol>li:before{content:"" ""counter(listitem)""\a0 ""}.mw-parser-output .hlist dd ol>li:first-child:before|.mw-parser-output .hlist dt ol>li:first-child:before|.mw-parser-output .hlist li ol>li:first-child:before{content:""(""counter(listitem)""\a0 ""}ポール・マッカートニーリンダ・マッカートニー",,ジョージ・マーティン,
1993-05-28,-,6,SHT,セガ,エクスランザー,"￥7,800","￥8,000代",0,MD,,,,,,,,
1993-05-28,-,6,ACT,テンゲン,スノーブラザーズ,"￥7,800","￥8,000代",0,MD,,,,,太田理,,,
1993-05-28,-,7,SLG,光栄,太閤立志伝,"￥11,800","￥12,000代",0,MD,,,,,大島ミチル,,シブサワ・コウ,
1993-06-04,-,6,SHT,ＥＡＶ,LHXアタックチョッパー,"￥6,800","￥7,000代",0,MD,,,,,,,,
1993-06-09,-,3,ACT,ＥＡＶ,ジェームスポンドIIコードネーム・ロボコッド,"￥6,900","￥7,000代",0,MD,,,,,,,,
1993-06-11,-,6,SHT,テンゲン,スラップファイト,"￥7,800","￥8,000代",0,MD,,,,,弓削雅稔,,,
1993-06-18,-,6,SPT,セガ,Jリーグプロストライカー,"￥8,800","￥9,000代",8,MD,,,,,,,,
1993-06-18,-,6,SLG,ＥＡＶ,パワーモンガー,"￥8,900","￥9,000代",0,MD,,,ピーター・モリニュー|グレン・コープス(英語版)|ケヴィン・ドンキン,ゲイリー・カー|サイモン・ハンター,チャールズ・キャレット,,,
1993-06-25,-,6,SPT,Ｓ・Ｉ,TOPPROGOLF2,"￥8,500","￥8,500代",0,MD,,,,,,,,
1993-06-25,-,6,SHT,Ｓ・Ｉ,エリミネートダウン,"￥8,500","￥8,500代",0,MD,,,,,,,,
1993-06-25,-,6,ACT,セガ,ゴールデンアックスIII,"￥6,800","￥7,000代",0,MD,,,TAKUBON,藤井一馬|飯塚隆|WARUKATTA|岡田茂|杵村史朗,幡谷尚史|前田龍之|小黒晴代|澤田朋伯,,,
1993-06-25,-,3,SHT,テンゲン,スティールタロンズ,"￥6,800","￥7,000代",0,MD,,,,,,,,
1993-07-23,-,6,ACT,セガ,ザ・スーパー忍II,"￥6,800","￥7,000代",0,MD,,伊藤知行|松橋武,青木司|矢島利明|大井章雄,なかざわなおひさ|岩沢一之|荻窪勝彦|平間広行|森屋英明|原正憲,長尾優進|村崎弘史|秋山森彦,,高見富夫|兼安時紀,
1993-07-23,-,6,RAC,ＥＡＶ,ロードラッシュII,"￥8,900","￥9,000代",0,MD,,,,,,,,
1993-07-30,-,6,SPT,ＥＡＶ,NBAプレイオフブルズVSブレイザーズ,"￥8,900","￥9,000代",0,MD,,,,,,,,
1993-07-30,31,6,ACT,セガ,エコー・ザ・ドルフィン,"￥6,800","￥7,000代",7,MD,,,,,,,"E. Ettore Annunziata",
1993-07-30,-,7,SLG,講談社総研,騎士伝説,"￥9,800","￥10,000代",0,MD,,,,,,,,
1993-08-06,-,6,ACT,コナミ,ロケットナイトアドベンチャーズ,"￥7,800","￥8,000代",0,MD,,中里伸也,堀尾健一郎,中里伸也|さとうしおり|高野泰,大内正徳|畑亜貴|安達昌宣|小林裕|山根ミチル,,桐田富和,
1993-08-10,-,9,ACT,ＥＡＶ,ウィザード・オブ・イモータル,"￥9,800","￥10,000代",0,MD,,,,,,,,
1993-08-13,-,3,ACT,テンゲン,マーブルマッドネス,"￥6,800","￥7,000代",0,MD,,,ボブ・フラナガン,マーク・サーニー,ハル・カノン|ブラッド・フラー,,,
1993-08-20,-,6,ACT,ＥＡＶ,キリング・ゲームショー,"￥8,900","￥9,000代",0,MD,,,,,,,,
1993-08-27,-,9,ACT,セガ,ジュラシック・パーク,"￥6,800","￥7,000代",0,MD,,,,,,"『Jurassic Park Adventures: Survivor』(2001年) 『Jurassic Park Adventures: Prey』(2001年) 『Jurassic Park Adventures: Flyers』(2002)",,
1993-09-03,-,9,ACT,セガ,ああ播磨灘,"￥7,800","￥8,000代",0,MD,,長田紀生,,新井豊,天野正道,さだやす圭,,
1993-09-10,-,6,ACT,セガ,ガンスターヒーローズ,"￥6,800","￥7,000代",9,MD,,,八井田満|菅波秀幸,菊池哲彦|井内洋,半沢紀夫,,,
1993-09-10,-,6,SPT,ＥＡＶ,ミュータントリーグ・フットボール,"￥8,900","￥9,000代",0,MD,,,,,,,,
1993-09-15,-,3,SLG,光栄,信長の野望全国版,"￥8,800","￥9,000代",0,MD,,,,,菅野よう子,,シブサワ・コウ,
1993-09-17,-,6,ACT,テンゲン,ガントレット,"￥7,800","￥8,000代",0,MD,,,,,,,,
1993-09-23,-,6,ACT,セガ,マクドナルドトレジャーランド・アドベンチャー,"￥6,800","￥7,000代",0,MD,,,,,,,,
1993-09-24,-,6,SPT,ＥＡＶ,ジョーダンVSバードONEonONE,"￥8,900","￥9,000代",0,MD,,,,,,,,
1993-09-28,30,12,ACT,カプコン,ストリートファイターIIダッシュプラス,"￥9,800","￥10,000代",19,MD,,,,安田朗(AKIMAN),下村陽子|阿部功,,岡本吉起,
1993-10-01,-,9,SLG,セガ,シャイニング・フォースII古えの封印,"￥8,800","￥9,000代",22,MD,,高橋秀五|田口泰宏,田口泰宏|高橋秀五|小寺春樹|沼屋賢司|山本豊|田中つかさ,SUEZEN,武内基朗,高橋宏之|久末律子|清水秀二,高橋宏之,
1993-10-15,-,3,PUZ,セガ,コラムスIII対決!コラムスワールド,"￥4,800","￥5,000代",0,MD,,,,,,,,
1993-10-29,-,8,SPT,セガ,ペブルビーチの波涛,"￥8,800","￥9,000代",0,MD,,横山英二,加藤英治,中島健二,冨田茂,,横山俊朗,
1993-11-05,-,6,TAB,セガ,パーティクイズMEGAQ,"￥6,800","￥7,000代",0,MD,,,,,,,,
1993-11-05,-,6,TAB,セガ,雀皇登竜門,"￥6,800","￥7,000代",0,MD,,,,,,,,
1993-11-12,35,9,ACT,セガ,アラジン,"￥7,800","￥8,000代",10,MD,,,,,,,,
1993-11-19,-,6,ACT,ＥＡＶ,スペースファンキーB.O.B.,"￥8,900","￥9,000代",0,MD,,,,,,,,
1993-11-19,-,3,ACT,タイトー,フリントストーン,"￥3,880","￥4,000代",0,MD,,,,,,,,
1993-11-26,-,6,SHT,テンゲン,MiG-29,"￥7,800","￥8,000代",0,MD,,,,,,,,
1993-11-26,-,6,ACT,セガ,キング・オブ・ザ・モンスターズ,"￥6,800","￥7,000代",0,MD,,,,,田中敬一|西田和弘,,,
1993-11-26,-,6,SPT,テクモ,テクモスーパーボウル,"￥8,900","￥9,000代",0,MD,,,,,,,,
1993-12-03,-,9,ACT,コナミ,T.M.N.T.トーナメントファイターズ,"￥8,800","￥9,000代",0,MD,,大山秀樹,鈴木弦,"MORIYAMA 25",泉陸奥彦|東野美紀,,,
1993-12-03,-,9,SLG,ＣＲＩ,ダイナブラザース2,"￥8,800","￥9,000代",0,MD,,,,,,,,
1993-12-10,-,6,TAB,セガ,ソニックスピンボール,"￥6,800","￥7,000代",0,MD,,ロジャー・ヘクター,デニス・コブル|リー・アクター|ケン・ローズ|スティーブ・ウォーター|ジェイソン・プラム|アール・ストラットン|デイヴ・サナー|スコット・チャンドラー,ピーター・モラウィエク|ホイト・ウン|ジョン・ダガン,"バリー・ブルム|ブライアン・コバーン|ハワード・ドロシン|OUI MULTIMEDIA",,菅野豊,
1993-12-10,-,6,ACT,テンゲン,ドラゴンズリベンジ,"￥7,800","￥8,000代",0,MD,,,,,,,,
1993-12-10,-,9,SHT,コナミ,リーサルエンフォーサーズ,"￥9,800","￥10,000代",0,MD,,波多野よしあき,波多野よしあき,スティーヴ・ジョンソン,福井健一郎,,,
1993-12-17,-,6,SPT,セガ,Jリーグプロストライカー完全版,"￥8,800","￥9,000代",7,MD,,,,,,,,
1993-12-17,-,9,SHT,ＥＡＶ,ジャングルストライク受け継がれた狂気,"￥8,900","￥9,000代",0,MD,,,,,,,,
1993-12-17,-,12,RPG,セガ,ファンタシースター千年紀の終りに,"￥8,800","￥9,000代",22,MD,,小玉理恵子|吉田徹,円藤義秋|山本大輔,吉田徹|津川一吉|吉田徹|西山彰則|森司|小玉理恵子,竹内出穂|中垣斉己,西山彰則,,
